"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 12:09:45 ICT 2023","Fri Aug 25 12:10:03 ICT 2023","18477","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 13",""
"passed","Mon Oct 09 14:44:41 ICT 2023","Mon Oct 09 14:44:58 ICT 2023","16652","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 12",""
"passed","Tue Sep 26 15:30:12 ICT 2023","Tue Sep 26 15:30:28 ICT 2023","16725","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 45",""
"passed","Tue Sep 26 13:47:23 ICT 2023","Tue Sep 26 13:47:41 ICT 2023","17824","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 32",""
"passed","Fri Aug 25 09:57:29 ICT 2023","Fri Aug 25 09:57:47 ICT 2023","17747","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 51",""
"passed","Fri Aug 25 08:07:59 ICT 2023","Fri Aug 25 08:08:19 ICT 2023","20299","","My Bosv2 application","","","","insert data 40",""
"passed","Mon Oct 09 13:02:46 ICT 2023","Mon Oct 09 13:03:05 ICT 2023","18679","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 45",""
"passed","Mon Oct 09 14:58:32 ICT 2023","Mon Oct 09 14:58:51 ICT 2023","18807","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 25",""
"passed","Mon Oct 09 15:00:34 ICT 2023","Mon Oct 09 15:00:53 ICT 2023","18632","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 31",""
"passed","Tue Sep 26 13:32:20 ICT 2023","Tue Sep 26 13:32:38 ICT 2023","17972","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 76",""
"passed","Sat Sep 09 06:39:47 ICT 2023","Sat Sep 09 06:40:04 ICT 2023","17728","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 4",""
"passed","Fri Aug 25 10:56:24 ICT 2023","Fri Aug 25 10:56:40 ICT 2023","16009","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 47",""
"passed","Tue Sep 26 12:10:58 ICT 2023","Tue Sep 26 12:11:16 ICT 2023","17936","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 51",""
"passed","Sat Sep 09 06:36:24 ICT 2023","Sat Sep 09 06:36:41 ICT 2023","17135","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 12",""
"passed","Tue Sep 26 13:23:58 ICT 2023","Tue Sep 26 13:24:13 ICT 2023","15054","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 48",""
"passed","Tue Sep 05 00:21:42 ICT 2023","Tue Sep 05 00:22:00 ICT 2023","17850","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 24",""
"broken","Fri Aug 25 08:11:12 ICT 2023","Fri Aug 25 08:11:30 ICT 2023","17613","","My Bosv2 application","","","","insert data 50",""
"passed","Tue Sep 26 15:20:41 ICT 2023","Tue Sep 26 15:20:58 ICT 2023","16814","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 9",""
"passed","Sat Sep 09 06:42:33 ICT 2023","Sat Sep 09 06:42:52 ICT 2023","18679","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 12",""
"passed","Mon Aug 28 03:27:09 ICT 2023","Mon Aug 28 03:27:28 ICT 2023","18596","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 20",""
"passed","Tue Sep 26 13:31:00 ICT 2023","Tue Sep 26 13:31:15 ICT 2023","14200","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 71",""
"passed","Tue Sep 26 12:54:50 ICT 2023","Tue Sep 26 12:55:06 ICT 2023","16763","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 69",""
"passed","Fri Aug 25 12:19:21 ICT 2023","Fri Aug 25 12:19:38 ICT 2023","16423","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 45",""
"passed","Mon Oct 09 13:42:43 ICT 2023","Mon Oct 09 13:43:00 ICT 2023","16546","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 40",""
"passed","Mon Oct 09 15:02:23 ICT 2023","Mon Oct 09 15:02:45 ICT 2023","21463","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 37",""
"passed","Tue Sep 26 13:22:28 ICT 2023","Tue Sep 26 13:22:43 ICT 2023","14960","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 42",""
"passed","Sat Sep 09 06:28:56 ICT 2023","Sat Sep 09 06:29:15 ICT 2023","19244","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 5",""
"passed","Mon Aug 28 03:17:40 ICT 2023","Mon Aug 28 03:17:56 ICT 2023","16748","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 29",""
"passed","Mon Oct 09 13:01:42 ICT 2023","Mon Oct 09 13:02:00 ICT 2023","18265","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 42",""
"passed","Fri Aug 25 12:15:07 ICT 2023","Fri Aug 25 12:15:26 ICT 2023","19172","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 31",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","8","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 45",""
"passed","Fri Aug 25 09:35:40 ICT 2023","Fri Aug 25 09:35:56 ICT 2023","15312","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 39",""
"passed","Mon Aug 28 03:24:10 ICT 2023","Mon Aug 28 03:24:29 ICT 2023","18960","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 10",""
"passed","Tue Sep 26 13:42:05 ICT 2023","Tue Sep 26 13:42:22 ICT 2023","16712","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 12",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","50","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 34",""
"passed","Tue Sep 26 12:56:20 ICT 2023","Tue Sep 26 12:56:34 ICT 2023","14122","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 73",""
"passed","Tue Sep 26 13:12:13 ICT 2023","Tue Sep 26 13:12:33 ICT 2023","20071","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 4",""
"passed","Mon Oct 09 14:17:10 ICT 2023","Mon Oct 09 14:17:27 ICT 2023","16863","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 43",""
"passed","Mon Oct 09 13:43:38 ICT 2023","Mon Oct 09 13:43:58 ICT 2023","20540","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 43",""
"passed","Tue Sep 26 12:55:06 ICT 2023","Tue Sep 26 12:55:35 ICT 2023","28913","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 70",""
"passed","Tue Sep 05 00:16:33 ICT 2023","Tue Sep 05 00:16:49 ICT 2023","16322","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 7",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","73","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 45",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","8","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 50",""
"passed","Fri Aug 25 12:14:15 ICT 2023","Fri Aug 25 12:14:34 ICT 2023","18528","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 28",""
"passed","Mon Aug 28 03:10:46 ICT 2023","Mon Aug 28 03:11:02 ICT 2023","15647","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 3",""
"passed","Tue Sep 26 15:28:20 ICT 2023","Tue Sep 26 15:28:35 ICT 2023","14585","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 38",""
"passed","Fri Aug 25 08:09:00 ICT 2023","Fri Aug 25 08:09:25 ICT 2023","25227","","My Bosv2 application","","","","insert data 43",""
"passed","Mon Oct 09 12:56:21 ICT 2023","Mon Oct 09 12:56:39 ICT 2023","18703","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 25",""
"passed","Mon Oct 09 12:34:38 ICT 2023","Mon Oct 09 12:34:54 ICT 2023","15249","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 45",""
"passed","Mon Oct 09 15:04:11 ICT 2023","Mon Oct 09 15:04:30 ICT 2023","18447","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 43",""
"broken","Tue Sep 05 00:36:47 ICT 2023","Tue Sep 05 00:37:05 ICT 2023","17745","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 15",""
"passed","Tue Sep 05 00:33:14 ICT 2023","Tue Sep 05 00:33:31 ICT 2023","17525","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 5",""
"passed","Tue Sep 26 13:11:56 ICT 2023","Tue Sep 26 13:12:13 ICT 2023","16914","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 3",""
"passed","Tue Sep 26 12:09:30 ICT 2023","Tue Sep 26 12:09:47 ICT 2023","16397","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 46",""
"passed","Mon Oct 09 12:23:40 ICT 2023","Mon Oct 09 12:23:56 ICT 2023","16701","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 4",""
"passed","Tue Sep 26 12:13:36 ICT 2023","Tue Sep 26 12:13:54 ICT 2023","17688","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 59",""
"passed","Mon Aug 28 09:45:29 ICT 2023","Mon Aug 28 09:45:50 ICT 2023","20582","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 21",""
"passed","Fri Aug 25 10:56:40 ICT 2023","Fri Aug 25 10:56:58 ICT 2023","17192","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 48",""
"passed","Tue Sep 26 15:37:40 ICT 2023","Tue Sep 26 15:37:56 ICT 2023","16618","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 72",""
"passed","Sat Sep 09 06:21:41 ICT 2023","Sat Sep 09 06:22:00 ICT 2023","19195","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 5",""
"passed","Tue Sep 05 00:58:23 ICT 2023","Tue Sep 05 00:58:41 ICT 2023","18300","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 17",""
"passed","Tue Sep 26 13:42:22 ICT 2023","Tue Sep 26 13:42:39 ICT 2023","17099","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 13",""
"passed","Tue Sep 26 15:30:44 ICT 2023","Tue Sep 26 15:31:00 ICT 2023","15793","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 47",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","68","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 90",""
"passed","Tue Sep 05 00:40:30 ICT 2023","Tue Sep 05 00:40:48 ICT 2023","18363","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 23",""
"passed","Fri Aug 25 08:14:13 ICT 2023","Fri Aug 25 08:14:34 ICT 2023","20453","","My Bosv2 application","","","","insert data 55",""
"passed","Tue Sep 05 00:25:22 ICT 2023","Tue Sep 05 00:25:39 ICT 2023","17352","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 6",""
"passed","Mon Oct 09 12:58:50 ICT 2023","Mon Oct 09 12:59:10 ICT 2023","19302","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 33",""
"passed","Tue Sep 26 15:22:59 ICT 2023","Tue Sep 26 15:23:16 ICT 2023","16864","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 18",""
"passed","Mon Oct 09 12:30:26 ICT 2023","Mon Oct 09 12:30:41 ICT 2023","15076","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 29",""
"passed","Mon Oct 09 12:50:57 ICT 2023","Mon Oct 09 12:51:13 ICT 2023","15665","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 7",""
"passed","Tue Sep 26 12:37:46 ICT 2023","Tue Sep 26 12:38:03 ICT 2023","16353","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 9",""
"passed","Mon Oct 09 12:58:09 ICT 2023","Mon Oct 09 12:58:31 ICT 2023","22105","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 31",""
"passed","Tue Sep 26 15:28:03 ICT 2023","Tue Sep 26 15:28:20 ICT 2023","16848","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 37",""
"passed","Fri Aug 25 07:59:08 ICT 2023","Fri Aug 25 07:59:25 ICT 2023","17225","","My Bosv2 application","","","","insert data 13",""
"passed","Mon Aug 28 03:11:02 ICT 2023","Mon Aug 28 03:11:17 ICT 2023","15614","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 4",""
"passed","Mon Aug 28 09:41:23 ICT 2023","Mon Aug 28 09:41:42 ICT 2023","18699","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 9",""
"passed","Mon Oct 09 12:29:04 ICT 2023","Mon Oct 09 12:29:21 ICT 2023","17006","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 24",""
"passed","Tue Sep 26 15:20:24 ICT 2023","Tue Sep 26 15:20:41 ICT 2023","16941","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 8",""
"passed","Sat Sep 09 06:18:39 ICT 2023","Sat Sep 09 06:18:57 ICT 2023","18123","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 16",""
"passed","Tue Sep 26 13:33:09 ICT 2023","Tue Sep 26 13:33:24 ICT 2023","14615","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 79",""
"passed","Mon Aug 28 03:13:10 ICT 2023","Mon Aug 28 03:13:26 ICT 2023","15576","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 12",""
"passed","Tue Sep 05 00:38:29 ICT 2023","Tue Sep 05 00:38:45 ICT 2023","15524","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 20",""
"passed","Fri Aug 25 07:59:42 ICT 2023","Fri Aug 25 07:59:58 ICT 2023","15690","","My Bosv2 application","","","","insert data 15",""
"passed","Mon Aug 28 09:39:59 ICT 2023","Mon Aug 28 09:40:19 ICT 2023","19961","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 5",""
"passed","Fri Aug 25 09:58:54 ICT 2023","Fri Aug 25 09:59:08 ICT 2023","14894","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 56",""
"passed","Tue Sep 05 00:14:23 ICT 2023","Tue Sep 05 00:14:26 ICT 2023","3780","","My Bosv2 applicationRajadesaTanjungsari","","","","Open the browser",""
"passed","Fri Aug 25 11:01:18 ICT 2023","Fri Aug 25 11:01:36 ICT 2023","18351","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 64",""
"passed","Fri Aug 25 10:01:39 ICT 2023","Fri Aug 25 10:01:56 ICT 2023","16708","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 66",""
"passed","Fri Aug 25 10:01:23 ICT 2023","Fri Aug 25 10:01:39 ICT 2023","15802","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 65",""
"passed","Mon Oct 09 14:42:33 ICT 2023","Mon Oct 09 14:42:53 ICT 2023","19674","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 5",""
"passed","Tue Sep 26 13:47:41 ICT 2023","Tue Sep 26 13:47:56 ICT 2023","14458","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 33",""
"passed","Tue Sep 26 15:27:49 ICT 2023","Tue Sep 26 15:28:03 ICT 2023","14481","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 36",""
"passed","Mon Oct 09 14:55:51 ICT 2023","Mon Oct 09 14:56:10 ICT 2023","18706","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 16",""
"passed","Tue Sep 26 13:48:11 ICT 2023","Tue Sep 26 13:48:29 ICT 2023","17446","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 35",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","23","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 31",""
"passed","Tue Sep 26 13:50:57 ICT 2023","Tue Sep 26 13:51:12 ICT 2023","15235","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 45",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","32","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 71",""
"passed","Tue Sep 05 00:15:38 ICT 2023","Tue Sep 05 00:15:57 ICT 2023","18387","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 4",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","41","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 99",""
"passed","Tue Sep 26 13:43:12 ICT 2023","Tue Sep 26 13:43:30 ICT 2023","17860","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 16",""
"passed","Tue Sep 26 11:52:02 ICT 2023","Tue Sep 26 11:52:19 ICT 2023","17653","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 4",""
"passed","Fri Aug 25 12:12:29 ICT 2023","Fri Aug 25 12:12:48 ICT 2023","18723","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 22",""
"passed","Tue Sep 26 15:36:38 ICT 2023","Tue Sep 26 15:36:55 ICT 2023","17081","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 68",""
"broken","Fri Aug 25 09:52:52 ICT 2023","Fri Aug 25 09:52:52 ICT 2023","54","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 83",""
"passed","Mon Oct 09 13:42:12 ICT 2023","Mon Oct 09 13:42:43 ICT 2023","31183","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 39",""
"passed","Mon Aug 28 01:41:39 ICT 2023","Mon Aug 28 01:41:54 ICT 2023","14497","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 12",""
"passed","Fri Aug 25 12:08:54 ICT 2023","Fri Aug 25 12:09:10 ICT 2023","16002","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 10",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","15","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 19",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","37","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 40",""
"passed","Mon Oct 09 12:37:00 ICT 2023","Mon Oct 09 12:37:15 ICT 2023","14290","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 54",""
"passed","Tue Sep 26 13:58:58 ICT 2023","Tue Sep 26 13:59:11 ICT 2023","13827","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 76",""
"passed","Mon Aug 28 09:44:08 ICT 2023","Mon Aug 28 09:44:28 ICT 2023","20048","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 17",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","32","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 52",""
"passed","Tue Sep 26 13:20:03 ICT 2023","Tue Sep 26 13:20:21 ICT 2023","17526","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 33",""
"passed","Mon Oct 09 12:26:08 ICT 2023","Mon Oct 09 12:26:26 ICT 2023","17646","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 13",""
"passed","Mon Aug 28 02:54:36 ICT 2023","Mon Aug 28 02:54:54 ICT 2023","18080","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 7",""
"passed","Tue Sep 26 13:57:11 ICT 2023","Tue Sep 26 13:57:28 ICT 2023","16550","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 69",""
"passed","Mon Oct 09 12:57:13 ICT 2023","Mon Oct 09 12:57:34 ICT 2023","20869","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 28",""
"passed","Tue Sep 26 12:57:39 ICT 2023","Tue Sep 26 12:57:54 ICT 2023","14569","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 78",""
"passed","Tue Sep 26 12:18:26 ICT 2023","Tue Sep 26 12:18:46 ICT 2023","20811","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 75",""
"passed","Tue Sep 26 12:48:56 ICT 2023","Tue Sep 26 12:49:15 ICT 2023","19618","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 50",""
"passed","Mon Aug 28 01:45:37 ICT 2023","Mon Aug 28 01:45:55 ICT 2023","18118","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 27",""
"passed","Fri Aug 25 09:58:19 ICT 2023","Fri Aug 25 09:58:36 ICT 2023","17079","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 54",""
"passed","Mon Oct 09 12:52:07 ICT 2023","Mon Oct 09 12:52:26 ICT 2023","18926","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 11",""
"passed","Tue Sep 05 00:54:45 ICT 2023","Tue Sep 05 00:55:04 ICT 2023","18590","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 6",""
"passed","Fri Aug 25 10:55:31 ICT 2023","Fri Aug 25 10:55:51 ICT 2023","19684","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 44",""
"passed","Sat Sep 09 06:35:47 ICT 2023","Sat Sep 09 06:36:05 ICT 2023","18389","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 10",""
"passed","Tue Sep 26 15:36:06 ICT 2023","Tue Sep 26 15:36:23 ICT 2023","17411","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 66",""
"passed","Tue Sep 26 15:34:27 ICT 2023","Tue Sep 26 15:34:45 ICT 2023","18100","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 60",""
"passed","Tue Sep 26 12:05:06 ICT 2023","Tue Sep 26 12:05:24 ICT 2023","17712","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 31",""
"passed","Fri Aug 25 12:06:50 ICT 2023","Fri Aug 25 12:07:07 ICT 2023","17598","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 3",""
"passed","Tue Sep 05 00:39:06 ICT 2023","Tue Sep 05 00:40:30 ICT 2023","83883","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 22",""
"passed","Fri Aug 25 09:58:04 ICT 2023","Fri Aug 25 09:58:19 ICT 2023","14965","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 53",""
"passed","Mon Aug 28 09:43:23 ICT 2023","Mon Aug 28 09:43:46 ICT 2023","22586","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 15",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","34","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 104",""
"passed","Fri Aug 25 10:58:57 ICT 2023","Fri Aug 25 10:59:16 ICT 2023","19026","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 56",""
"passed","Tue Sep 26 13:41:14 ICT 2023","Tue Sep 26 13:41:31 ICT 2023","17144","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 9",""
"passed","Tue Sep 05 00:40:48 ICT 2023","Tue Sep 05 00:41:05 ICT 2023","17131","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 24",""
"passed","Tue Sep 26 13:59:55 ICT 2023","Tue Sep 26 14:00:10 ICT 2023","15403","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 80",""
"passed","Fri Aug 25 12:24:20 ICT 2023","Fri Aug 25 12:24:38 ICT 2023","18354","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 62",""
"passed","Mon Aug 28 01:46:29 ICT 2023","Mon Aug 28 01:46:47 ICT 2023","17839","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 30",""
"passed","Tue Sep 26 15:35:00 ICT 2023","Tue Sep 26 15:35:18 ICT 2023","17430","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 62",""
"broken","Tue Sep 05 00:37:41 ICT 2023","Tue Sep 05 00:37:58 ICT 2023","17273","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 18",""
"passed","Tue Sep 26 12:11:53 ICT 2023","Tue Sep 26 12:12:10 ICT 2023","16428","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 54",""
"broken","Fri Aug 25 09:23:13 ICT 2023","Fri Aug 25 09:23:13 ICT 2023","31","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 77",""
"passed","Sat Sep 09 06:37:36 ICT 2023","Sat Sep 09 06:37:55 ICT 2023","19361","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 16",""
"passed","Fri Aug 25 12:13:57 ICT 2023","Fri Aug 25 12:14:15 ICT 2023","17647","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 27",""
"passed","Mon Oct 09 13:35:58 ICT 2023","Mon Oct 09 13:36:16 ICT 2023","17283","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 23",""
"passed","Tue Sep 05 00:07:04 ICT 2023","Tue Sep 05 00:07:20 ICT 2023","15864","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 10",""
"passed","Mon Oct 09 12:23:56 ICT 2023","Mon Oct 09 12:24:13 ICT 2023","16955","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 5",""
"passed","Tue Sep 26 13:40:04 ICT 2023","Tue Sep 26 13:40:24 ICT 2023","19521","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 5",""
"passed","Mon Oct 09 12:49:52 ICT 2023","Mon Oct 09 12:50:10 ICT 2023","18439","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 3",""
"passed","Tue Sep 05 00:05:57 ICT 2023","Tue Sep 05 00:06:15 ICT 2023","17545","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 6",""
"passed","Tue Sep 26 12:06:36 ICT 2023","Tue Sep 26 12:06:54 ICT 2023","18328","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 36",""
"passed","Tue Sep 26 13:48:29 ICT 2023","Tue Sep 26 13:48:46 ICT 2023","17711","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 36",""
"passed","Mon Oct 09 12:26:58 ICT 2023","Mon Oct 09 12:27:14 ICT 2023","15537","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 16",""
"passed","Mon Aug 28 09:45:10 ICT 2023","Mon Aug 28 09:45:29 ICT 2023","19524","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 20",""
"passed","Fri Aug 25 10:58:22 ICT 2023","Fri Aug 25 10:58:39 ICT 2023","17271","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 54",""
"passed","Tue Sep 26 12:00:20 ICT 2023","Tue Sep 26 12:00:38 ICT 2023","18074","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 15",""
"passed","Tue Sep 26 12:12:10 ICT 2023","Tue Sep 26 12:12:29 ICT 2023","19675","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 55",""
"passed","Fri Aug 25 08:02:10 ICT 2023","Fri Aug 25 08:02:26 ICT 2023","15730","","My Bosv2 application","","","","insert data 24",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","37","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 35",""
"passed","Fri Aug 25 12:25:14 ICT 2023","Fri Aug 25 12:25:33 ICT 2023","18986","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 65",""
"passed","Mon Oct 09 15:05:26 ICT 2023","Mon Oct 09 15:05:45 ICT 2023","19169","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 47",""
